timestamp,Fp1,Fp2,F3,Fz,F4,Cz,Pz,Oz
1318415.8289286792,-102019.25,-99735.555,-20311.564,-17706.219,-18849.53,-33076.58,-17087.484,10626.303
1318415.8329286736,-102027.23,-99724.94,-20309.693,-17703.328,-18843.059,-33075.93,-17086.467,10628.54
1318415.836928668,-102009.36,-99706.83,-20305.584,-17697.145,-18836.752,-33074.992,-17088.217,10627.482
1318415.8409286623,-101988.9,-99705.28,-20305.258,-17697.266,-18840.008,-33077.027,-17089.559,10627.36
1318415.8449286567,-101999.555,-99715.46,-20310.914,-17701.701,-18848.227,-33079.996,-17089.111,10627.279
1318415.848928651,-102016.69,-99718.266,-20317.953,-17703.572,-18849.203,-33080.527,-17090.17,10622.396
1318415.8529286454,-102019.78,-99715.87,-20322.713,-17704.102,-18849.041,-33080.934,-17092.45,10623.291
1318415.8569286398,-102008.34,-99709.27,-20318.686,-17699.992,-18842.041,-33079.793,-17090.252,10631.674
1318415.8609286342,-101990.12,-99705.94,-20315.715,-17697.633,-18842.732,-33079.715,-17084.637,10643.026
1318415.8649286286,-101998.25,-99712.445,-20321.9,-17701.58,-18853.516,-33080.203,-17080.242,10645.793
1318415.868928623,-102013.31,-99718.18,-20324.91,-17704.469,-18862.184,-33080.484,-17079.469,10644.247
1318415.8729286173,-102009.24,-99716.88,-20324.83,-17702.76,-18856.04,-33081.992,-17081.87,10643.677
1318415.8769286117,-101995.08,-99705.445,-20322.145,-17697.836,-18846.559,-33082.848,-17080.566,10650.839
1318415.880928606,-101983.484,-99698.164,-20318.074,-17695.68,-18843.465,-33079.836,-17076.05,10657.675
1318415.8849286004,-101992.03,-99707.484,-20321.615,-17700.033,-18848.715,-33080.85,-17077.76,10645.793
1318415.8889285948,-102002.04,-99714.52,-20327.88,-17703.613,-18855.428,-33083.863,-17082.52,10633.993
1318415.8929285891,-101998.45,-99711.96,-20325.643,-17700.562,-18854.656,-33084.15,-17083.172,10633.261
1318415.8969285835,-101989.55,-99701.91,-20322.674,-17696.209,-18849.406,-33082.234,-17083.049,10636.353
1318415.9009285779,-101982.55,-99703.86,-20320.598,-17696.615,-18850.139,-33081.137,-17080.566,10637.451
1318415.9049285722,-101986.01,-99709.72,-20323.527,-17701.742,-18857.79,-33081.22,-17074.504,10640.666
1318415.9089285666,-101996.75,-99713.3,-20326.336,-17704.754,-18861.37,-33082.36,-17071.209,10645.671
1318415.912928561,-101996.95,-99712.77,-20326.701,-17703.94,-18858.521,-33081.016,-17069.58,10646.688
1318415.9169285554,-101987.19,-99706.18,-20325.074,-17701.457,-18853.312,-33082.438,-17072.021,10648.356
1318415.9209285497,-101982.305,-99702.84,-20325.643,-17702.719,-18851.727,-33084.35,-17072.55,10644.491
1318415.924928544,-101997.12,-99716.84,-20331.707,-17707.316,-18861.37,-33088.707,-17072.754,10639.079
1318415.9289285385,-102008.34,-99724.41,-20339.07,-17708.578,-18864.055,-33089.684,-17073.121,10641.806
1318415.9329285328,-102004.68,-99720.95,-20341.105,-17707.723,-18860.76,-33089.113,-17072.225,10642.212
1318415.9369285272,-102003.664,-99718.8,-20336.793,-17705.566,-18856.771,-33089.76,-17072.918,10642.782
1318415.9409285216,-101985.44,-99711.875,-20334.188,-17703.29,-18856.242,-33089.844,-17071.209,10643.433
1318415.944928516,-101991.01,-99715.7,-20336.873,-17706.707,-18858.928,-33090.78,-17061.117,10646.606
1318415.9489285103,-102004.6,-99722.05,-20342.244,-17710.45,-18863.648,-33090.25,-17051.434,10649.658
1318415.9529285047,-102004.195,-99713.914,-20341.473,-17707.684,-18863.607,-33089.926,-17046.51,10651.693
1318415.956928499,-101993.25,-99704.67,-20338.42,-17704.63,-18857.586,-33090.78,-17043.133,10655.07
1318415.9609284934,-101985.35,-99705.77,-20335.328,-17705.404,-18855.836,-33088.46,-17036.256,10661.255
1318415.9649284878,-101989.95,-99712.81,-20339.967,-17707.072,-18861.248,-33087.242,-17031.494,10660.522
1318415.9689284822,-101996.14,-99711.96,-20342.082,-17707.195,-18864.705,-33090.78,-17030.193,10654.745
1318415.9729284765,-101993.9,-99705.04,-20342.164,-17705.73,-18859.62,-33091.31,-17026.652,10658.8955
1318415.976928471,-101979.05,-99695.4,-20339.234,-17702.148,-18852.01,-33089.48,-17024.861,10663.086
1318415.9809284653,-101973.516,-99697.11,-20339.314,-17702.557,-18855.957,-33089.316,-17026.652,10661.418
1318415.9849284596,-101986.984,-99706.51,-20345.541,-17707.357,-18865.643,-33091.31,-17027.344,10654.623
1318415.988928454,-102009.97,-99719.61,-20349.406,-17711.346,-18867.799,-33093.344,-17027.344,10652.548
1318415.9929284484,-102007.77,-99715.17,-20346.355,-17709.758,-18867.39,-33095.133,-17030.355,10653.931
1318415.9969284427,-101992.555,-99700.97,-20343.67,-17705.445,-18859.62,-33095.582,-17030.6,10653.891
1318416.000928437,-101982.75,-99699.42,-20342.488,-17704.998,-18854.29,-33094.44,-17028.523,10659.75
1318416.0049284315,-101990.52,-99705.9,-20346.436,-17708.578,-18860.799,-33094.24,-17025.025,10664.673
1318416.0089284256,-102006.19,-99718.39,-20353.963,-17714.193,-18866.863,-33096.438,-17024.984,10663.452
1318416.01292842,-102006.555,-99716.516,-20355.877,-17713.787,-18863.934,-33097.293,-17025.514,10660.034
1318416.0169284143,-102000.37,-99703.25,-20348.674,-17710.246,-18859.213,-33097.94,-17023.152,10664.267
1318416.0209284087,-101997.4,-99696.695,-20348.47,-17709.514,-18858.074,-33096.76,-17020.264,10667.847
1318416.024928403,-102010.22,-99702.03,-20357.504,-17713.867,-18865.967,-33095.62,-17018.23,10666.992
1318416.0289283975,-102012.375,-99708.21,-20362.916,-17717.164,-18872.355,-33097.7,-17017.822,10666.016
1318416.0329283918,-102001.8,-99701.17,-20354.492,-17712.932,-18868.734,-33097.902,-17018.514,10666.342
1318416.0369283862,-101987.8,-99688.56,-20350.3,-17708.496,-18862.793,-33098.188,-17018.148,10671.509
1318416.0409283806,-101980.23,-99688.64,-20351.36,-17708.7,-18867.146,-33099.367,-17017.945,10675.415
1318416.044928375,-101992.07,-99704.06,-20357.625,-17713.826,-18878.744,-33102.176,-17021.037,10667.888
1318416.0489283693,-102007.29,-99712.41,-20358.846,-17715.74,-18885.174,-33104.332,-17021.932,10661.133
1318416.0529283637,-102005.25,-99708.664,-20355.713,-17712.605,-18879.191,-33104.82,-17022.828,10661.093
1318416.056928358,-101992.35,-99695.84,-20349.732,-17707.602,-18873.129,-33102.742,-17020.264,10664.47
1318416.0609283524,-101978.84,-99693.445,-20342.896,-17707.195,-18872.723,-33102.215,-17015.828,10666.952
1318416.0649283468,-101980.31,-99702.516,-20342.244,-17708.74,-18877.686,-33103.395,-17014.445,10668.823
1318416.0689283411,-101989.664,-99703.78,-20346.07,-17710.896,-18883.668,-33105.47,-17014.445,10670.858
1318416.0729283355,-101994.14,-99704.06,-20347.982,-17713.502,-18883.627,-33106.324,-17019.94,10666.586
1318416.07692833,-101989.83,-99701.09,-20345.459,-17710.205,-18879.354,-33106.773,-17025.92,10663.168
1318416.0809283243,-101985.92,-99700.28,-20346.436,-17707.764,-18876.588,-33108.684,-17029.135,10662.272
1318416.0849283186,-101997.97,-99707.234,-20350.912,-17711.346,-18883.504,-33109.457,-17028.117,10659.628
1318416.088928313,-102010.13,-99715.7,-20353.639,-17713.99,-18889.73,-33109.906,-17028.973,10659.912
1318416.0929283074,-102005.29,-99710.66,-20348.877,-17711.834,-18888.387,-33109.215,-17029.256,10664.185
1318416.0969283017,-101991.336,-99701.016,-20345.988,-17709.473,-18884.115,-33108.074,-17031.494,10666.057
1318416.100928296,-101986.33,-99698.81,-20348.348,-17709.229,-18884.318,-33107.75,-17034.912,10659.668
1318416.1049282905,-101995.41,-99709.72,-20353.475,-17712.605,-18888.387,-33107.137,-17033.406,10656.047
1318416.1089282848,-102003.42,-99713.3,-20355.225,-17715.17,-18891.725,-33107.586,-17029.012,10655.64
1318416.1129282792,-102006.19,-99707.56,-20351.482,-17711.71,-18883.627,-33108.074,-17027.426,10657.756
1318416.1169282736,-101992.96,-99701.74,-20345.418,-17708.375,-18877.97,-33108.156,-17025.39,10666.952
1318416.120928268,-101983.36,-99698.086,-20339.967,-17707.52,-18879.68,-33106.85,-17022.543,10671.835
1318416.1249282623,-101987.15,-99700.04,-20342.041,-17711.305,-18886.271,-33104.13,-17019.572,10668.661
1318416.1289282567,-102003.5,-99705.98,-20350.465,-17715.82,-18891.236,-33104.492,-17017.293,10666.586
1318416.132928251,-102005.13,-99702.516,-20355.428,-17715.332,-18887.654,-33104.25,-17017.904,10670.085
1318416.1369282454,-101983.08,-99695.27,-20353.963,-17711.629,-18882.61,-33100.992,-17015.057,10674.846
1318416.1409282398,-101977.7,-99690.39,-20352.824,-17712.525,-18884.725,-33098.31,-17011.19,10682.251
1318416.1449282342,-101991.055,-99704.305,-20355.916,-17716.023,-18888.713,-33099.324,-17008.3,10681.112
1318416.1489282285,-102000.77,-99713.14,-20358.766,-17717.45,-18893.799,-33100.426,-17006.795,10679.565
1318416.152928223,-102000.94,-99711.96,-20359.498,-17716.268,-18891.684,-33101.81,-17012.371,10672.119
1318416.1569282173,-101996.75,-99710.05,-20356.527,-17713.014,-18888.143,-33100.63,-17015.178,10672.7295
1318416.1609282116,-101982.016,-99707.52,-20353.23,-17712.037,-18888.957,-33099.04,-17012.086,10679.321
1318416.164928206,-101979.86,-99710.25,-20357.463,-17716.35,-18893.922,-33100.06,-17010.05,10675.903
1318416.1689282004,-101995.61,-99715.87,-20360.596,-17720.785,-18898.396,-33099.57,-17008.545,10674.113
1318416.1729281947,-101995.81,-99710.21,-20358.154,-17718.262,-18894.207,-33097.984,-17006.348,10676.799
1318416.1769281891,-101986.66,-99701.3,-20353.475,-17715.008,-18886.475,-33097.21,-17007.365,10679.037
1318416.1809281835,-101984.13,-99700.6,-20354.127,-17713.299,-18885.133,-33100.14,-17007.936,10681.926
1318416.1849281779,-101994.06,-99707.28,-20355.998,-17714.314,-18894.328,-33103.965,-17007.406,10678.061
1318416.1889281722,-102002.65,-99712.41,-20357.057,-17716.268,-18895.143,-33105.023,-17007.732,10678.183
1318416.1929281666,-102000.164,-99707.28,-20352.865,-17713.664,-18886.922,-33102.99,-17009.033,10676.84
1318416.196928161,-101986.45,-99696.695,-20345.947,-17708.66,-18879.924,-33102.457,-17009.766,10678.02
1318416.2009281553,-101979.74,-99689.66,-20346.965,-17707.195,-18875.082,-33101.24,-17006.918,10678.142
1318416.2049281497,-101979.01,-99692.43,-20348.348,-17707.846,-18884.521,-33098.594,-16999.39,10682.414
1318416.208928144,-101989.586,-99703.58,-20354.656,-17712.566,-18891.195,-33099.367,-16996.705,10682.333
1318416.2129281384,-101991.87,-99701.91,-20357.422,-17711.346,-18885.336,-33099.367,-16997.926,10679.525
1318416.2169281328,-101981.98,-99691.25,-20352.621,-17707.887,-18875.611,-33096.883,-16996.95,10678.264
1318416.2209281272,-101974.33,-99682.58,-20349.488,-17707.479,-18871.258,-33095.664,-16993.979,10683.31
1318416.2249281215,-101986.33,-99688.48,-20355.51,-17709.514,-18876.994,-33096.883,-16993.205,10684.204
1318416.228928116,-102006.06,-99697.11,-20361.207,-17710.734,-18883.18,-33100.547,-16997.559,10678.833
1318416.2329281103,-101992.84,-99696.74,-20358.521,-17707.967,-18876.953,-33103.11,-17003.215,10677.002
1318416.2369281044,-101977.22,-99684.414,-20352.01,-17701.498,-18866.334,-33103.598,-17004.762,10681.03
1318416.2409280988,-101968.71,-99680.664,-20350.3,-17700.48,-18865.52,-33103.477,-17003.094,10685.059
1318416.2449280932,-101974.2,-99690.59,-20354.412,-17704.225,-18876.873,-33105.023,-17002.727,10680.99
1318416.2489280875,-101984.375,-99696.05,-20353.475,-17706.828,-18882.365,-33104.94,-17003.133,10678.345
1318416.252928082,-101984.016,-99688.73,-20350.18,-17704.916,-18877.32,-33105.836,-17006.877,10673.462
1318416.2569280763,-101970.7,-99679.28,-20347.86,-17699.748,-18868.816,-33106.69,-17010.213,10674.927
1318416.2609280706,-101958.7,-99674.03,-20347.371,-17698.975,-18865.316,-33103.68,-17005.086,10685.873
1318416.264928065,-101968.43,-99681.484,-20348.756,-17703.166,-18871.46,-33104.086,-16999.879,10687.46
1318416.2689280594,-101981.125,-99681.28,-20347.047,-17704.225,-18878.418,-33105.023,-16997.6,10686.728
1318416.2729280537,-101978.516,-99678.23,-20344.32,-17701.375,-18875.367,-33103.07,-16996.053,10686.687
1318416.276928048,-101966.31,-99675.58,-20340.658,-17698.61,-18869.588,-33100.63,-16992.514,10690.43
1318416.2809280425,-101962.734,-99675.7,-20339.682,-17700.36,-18870.89,-33098.51,-16985.719,10698.405
1318416.2849280369,-101973.516,-99680.95,-20345.012,-17706.34,-18877.727,-33099.69,-16984.334,10695.842
1318416.2889280312,-101986.734,-99685.95,-20348.023,-17708.62,-18880.697,-33099.938,-16983.846,10696.33
1318416.2929280256,-101983.56,-99683.72,-20347.088,-17706.746,-18877.605,-33097.656,-16981.771,10697.876
1318416.29692802,-101974.164,-99678.43,-20346.111,-17704.346,-18869.793,-33094.85,-16979.736,10699.179
1318416.3009280143,-101975.55,-99675.21,-20345.297,-17704.184,-18870.646,-33095.99,-16981.486,10702.556
1318416.3049280087,-101979.17,-99680.055,-20349.162,-17707.072,-18875.773,-33098.105,-16982.625,10699.504
1318416.308928003,-101987.59,-99684.37,-20350.18,-17707.764,-18879.72,-33100.832,-16985.352,10695.761
1318416.3129279974,-101989.38,-99684.53,-20350.383,-17704.06,-18873.7,-33103.434,-16988.566,10695.72
1318416.3169279918,-101980.06,-99677.25,-20348.592,-17701.13,-18866.62,-33104.25,-16991.008,10696.289
1318416.3209279862,-101974.33,-99676.19,-20348.959,-17702.678,-18863.363,-33101.766,-16984.54,10703.857
1318416.3249279805,-101982.51,-99683.19,-20352.133,-17706.502,-18870.605,-33101.562,-16980.428,10702.067
1318416.328927975,-101988.77,-99688.27,-20356.771,-17709.31,-18876.018,-33102.094,-16980.633,10697.998
1318416.3329279693,-101985.6,-99686.89,-20358.236,-17707.967,-18876.18,-33102.824,-16981.08,10701.742
1318416.3369279637,-101974.37,-99682.26,-20355.104,-17704.549,-18869.793,-33101.156,-16979.615,10705.526
1318416.340927958,-101968.914,-99682.13,-20352.215,-17704.793,-18869.02,-33100.06,-16977.05,10710.246
1318416.3449279524,-101980.59,-99690.96,-20357.342,-17710.328,-18874.838,-33099.977,-16977.254,10705.404
1318416.3489279468,-101996.99,-99697.88,-20364.38,-17713.217,-18879.436,-33101.44,-16980.795,10696.127
1318416.3529279411,-102000.57,-99696.49,-20364.543,-17711.346,-18878.338,-33102.094,-16983.195,10696.249
1318416.3569279355,-101984.945,-99683.92,-20354.33,-17706.34,-18869.549,-33099.246,-16977.58,10703.817
1318416.3609279299,-101976.24,-99679.04,-20351.238,-17706.951,-18867.229,-33097.902,-16971.477,10710.815
1318416.3649279242,-101991.13,-99689.7,-20358.154,-17711.629,-18878.541,-33098.51,-16968.059,10711.264
1318416.3689279186,-102006.59,-99696.086,-20362.225,-17714.682,-18881.227,-33100.953,-16969.28,10709.758
1318416.372927913,-101994.59,-99693.81,-20358.236,-17713.176,-18876.506,-33099.69,-16971.924,10703.817
1318416.3769279073,-101984.91,-99692.06,-20354.492,-17710.002,-18872.682,-33099.246,-16974.285,10705.2
1318416.3809279017,-101977.3,-99688.36,-20353.436,-17708.7,-18874.146,-33100.63,-16974.895,10706.625
1318416.384927896,-101982.875,-99691.086,-20356.242,-17712.402,-18879.232,-33102.336,-16974.691,10705.811
1318416.3889278905,-101995.41,-99699.42,-20362.793,-17716.229,-18883.465,-33104.82,-16978.436,10700.195
1318416.3929278848,-101994.19,-99696.01,-20362.06,-17713.299,-18878.744,-33107.953,-16983.928,10702.067
1318416.3969278792,-101983.805,-99685.14,-20359.416,-17709.717,-18871.338,-33107.26,-16985.516,10703.654
1318416.4009278736,-101981.98,-99680.016,-20357.951,-17710.002,-18872.07,-33104.695,-16981.648,10709.188
1318416.404927868,-101991.414,-99696.336,-20362.793,-17714.479,-18874.553,-33105.145,-16978.395,10709.27
1318416.4089278623,-101997.64,-99701.46,-20363.852,-17717.408,-18879.965,-33106.49,-16977.783,10708.944
1318416.4129278567,-101994.59,-99693.766,-20362.143,-17718.059,-18879.07,-33108.316,-16980.836,10709.392
1318416.416927851,-101985.516,-99685.63,-20358.643,-17713.379,-18872.193,-33107.547,-16982.016,10712.321
1318416.4209278454,-101978.31,-99682.54,-20355.469,-17711.426,-18872.07,-33106.445,-16979.127,10715.088
1318416.4249278398,-101982.99,-99686.164,-20358.033,-17714.967,-18882.283,-33106.69,-16974.324,10718.344
1318416.4289278341,-101996.586,-99694.46,-20361.857,-17716.92,-18885.945,-33108.684,-16974.365,10713.135
1318416.4329278285,-101998.984,-99693.2,-20364.99,-17715.008,-18880.656,-33109.293,-16978.027,10709.27
1318416.436927823,-101987.47,-99684.77,-20361.775,-17709.96,-18874.797,-33107.504,-16978.924,10709.636
1318416.4409278173,-101981.98,-99685.34,-20361.94,-17709.432,-18873.902,-33105.715,-16977.336,10711.63
1318416.4449278116,-101988.164,-99695.68,-20368.367,-17714.52,-18882.324,-33107.504,-16978.312,10708.171
1318416.448927806,-101998.945,-99701.26,-20371.053,-17719.361,-18885.662,-33110.312,-16978.15,10706.991
1318416.4529278004,-101996.46,-99694.99,-20365.764,-17718.1,-18879.354,-33108.848,-16976.197,10705.404
1318416.4569277947,-101979.25,-99685.55,-20360.76,-17711.834,-18871.582,-33106.242,-16975.545,10707.194
1318416.460927789,-101975.016,-99689.13,-20362.02,-17712.281,-18872.03,-33107.504,-16976.807,10705.607
1318416.4649277832,-101993.37,-99696.13,-20366.863,-17715.82,-18880.412,-33108.6,-16976.889,10704.916
1318416.4689277776,-101997.36,-99700.85,-20368.734,-17719.158,-18883.627,-33112.59,-16980.51,10701.213
1318416.472927772,-101983.12,-99698.77,-20368.49,-17718.344,-18883.871,-33114.098,-16984.375,10701.05
1318416.4769277663,-101975.99,-99687.055,-20365.682,-17713.299,-18875.773,-33113.895,-16983.398,10706.218
1318416.4809277607,-101972.7,-99683.07,-20365.031,-17713.094,-18872.438,-33111.98,-16977.58,10715.536
1318416.484927755,-101980.19,-99691.98,-20370.646,-17715.82,-18874.146,-33111.492,-16973.104,10724.528
1318416.4889277495,-101991.664,-99697.92,-20375.447,-17717.53,-18874.635,-33111.33,-16972.494,10725.302
1318416.4929277438,-101993.66,-99695.44,-20373.78,-17716.023,-18870.402,-33110.92,-16973.104,10725.058
1318416.4969277382,-101981.49,-99685.875,-20368.205,-17712.361,-18869.996,-33109.215,-16970.988,10729.614
1318416.5009277326,-101976.73,-99689.7,-20366.578,-17712.932,-18870.117,-33108.156,-16969.523,10729.126
1318416.504927727,-101989.83,-99698.53,-20375.041,-17717.367,-18877.93,-33109.17,-16969.076,10724.365
1318416.5089277213,-102002.93,-99703.62,-20379.03,-17720.623,-18881.47,-33111.086,-16969.158,10719.809
1318416.5129277157,-101988.69,-99693.28,-20374.064,-17716.146,-18877.727,-33112.02,-16967.205,10723.308
1318416.51692771,-101971.27,-99683.59,-20370.2,-17711.264,-18872.193,-33110.883,-16968.791,10720.988
1318416.5209277044,-101974.57,-99687.79,-20371.623,-17712.2,-18869.182,-33110.92,-16969.402,10718.059
1318416.5249276988,-101980.76,-99691.734,-20372.967,-17715.21,-18874.39,-33111.086,-16965.576,10719.727
1318416.5289276931,-101992.68,-99696.74,-20375.326,-17716.756,-18880.047,-33110.11,-16963.543,10719.727
1318416.5329276875,-101988.81,-99691.45,-20375.326,-17713.787,-18869.344,-33110.516,-16964.355,10721.029
1318416.5369276819,-101974.45,-99678.914,-20370.809,-17710.45,-18864.34,-33108.805,-16961.914,10727.295
1318416.5409276763,-101968.75,-99680.016,-20372.6,-17711.467,-18863.566,-33107.75,-16958.21,10734.416
1318416.5449276706,-101975.914,-99690.72,-20377.035,-17714.926,-18868.043,-33107.547,-16956.258,10730.795
1318416.548927665,-101986.78,-99692.875,-20376.994,-17716.717,-18868.816,-33107.42,-16957.113,10729.492
1318416.5529276594,-101988.0,-99686.85,-20375.447,-17714.031,-18864.096,-33108.805,-16959.188,10731.73
1318416.5569276537,-101979.984,-99682.17,-20371.99,-17710.328,-18857.016,-33109.01,-16958.578,10733.562
1318416.560927648,-101968.34,-99673.51,-20369.305,-17708.496,-18851.807,-33107.953,-16958.049,10737.753
1318416.5649276425,-101974.29,-99672.49,-20372.07,-17713.502,-18855.672,-33107.625,-16956.34,10736.654
1318416.5689276368,-101989.016,-99680.42,-20375.936,-17715.576,-18855.713,-33108.684,-16956.787,10736.247
1318416.5729276312,-101984.945,-99672.94,-20373.535,-17710.938,-18851.889,-33109.703,-16959.92,10735.922
1318416.5769276256,-101970.664,-99664.23,-20366.455,-17705.486,-18848.715,-33108.887,-16960.49,10738.811
1318416.58092762,-101973.35,-99668.336,-20364.217,-17706.707,-18848.756,-33108.805,-16957.275,10741.293
1318416.5849276143,-101995.28,-99681.73,-20370.158,-17713.623,-18856.73,-33111.246,-16958.334,10735.678
1318416.5889276087,-102001.06,-99692.51,-20373.129,-17714.682,-18861.166,-33113.28,-16962.24,10727.499
1318416.592927603,-101994.96,-99689.336,-20374.105,-17712.566,-18856.893,-33114.746,-16964.885,10727.377
1318416.5969275974,-101982.51,-99678.63,-20370.605,-17708.943,-18850.342,-33114.95,-16966.188,10729.736
1318416.6009275918,-101973.76,-99674.93,-20369.67,-17706.299,-18847.697,-33114.137,-16964.479,10732.382
1318416.6049275862,-101984.664,-99680.95,-20377.482,-17712.281,-18856.08,-33114.055,-16961.873,10731.12
1318416.6089275805,-101996.5,-99683.19,-20379.314,-17714.396,-18860.637,-33112.305,-16956.219,10735.393
1318416.612927575,-101999.11,-99687.18,-20379.639,-17714.07,-18854.207,-33111.453,-16955.078,10736.816
1318416.6169275693,-101988.85,-99683.59,-20379.232,-17710.043,-18853.883,-33111.33,-16955.201,10739.055
1318416.6209275636,-101978.92,-99679.12,-20376.344,-17708.822,-18855.633,-33109.78,-16949.91,10745.077
1318416.624927558,-101987.35,-99681.28,-20379.03,-17712.2,-18859.822,-33109.215,-16946.371,10745.239
1318416.6289275524,-101997.64,-99687.26,-20382.447,-17715.496,-18862.63,-33110.066,-16947.51,10742.106
1318416.6329275467,-101990.93,-99680.42,-20378.5,-17711.426,-18854.94,-33111.246,-16952.148,10739.665
1318416.636927541,-101976.16,-99671.67,-20371.541,-17706.137,-18847.615,-33112.1,-16954.346,10746.704
1318416.6409275355,-101971.64,-99669.27,-20370.037,-17704.305,-18850.262,-33111.33,-16951.54,10750.977
1318416.6449275299,-101985.68,-99677.01,-20371.502,-17708.172,-18861.328,-33110.68,-16948.934,10749.634
1318416.6489275242,-101995.445,-99690.63,-20375.652,-17711.06,-18863.281,-33112.918,-16949.342,10747.192
1318416.6529275186,-101988.98,-99690.96,-20375.732,-17708.375,-18856.975,-33113.73,-16950.236,10751.709
1318416.656927513,-101973.31,-99674.85,-20371.053,-17704.916,-18851.36,-33111.246,-16950.766,10753.825
1318416.6609275073,-101966.15,-99667.195,-20370.729,-17704.225,-18854.045,-33111.613,-16950.766,10752.727
1318416.6649275017,-101974.57,-99673.51,-20374.188,-17707.602,-18861.492,-33112.793,-16951.783,10748.779
1318416.668927496,-101985.516,-99681.69,-20375.447,-17709.229,-18863.729,-33110.516,-16949.504,10748.739
1318416.6729274904,-101981.695,-99675.984,-20373.902,-17708.008,-18861.775,-33108.727,-16949.545,10748.495
1318416.6769274848,-101968.836,-99669.766,-20368.693,-17705.525,-18856.242,-33108.562,-16948.812,10749.512
1318416.6809274792,-101965.91,-99670.86,-20367.92,-17707.805,-18856.283,-33107.34,-16945.15,10748.332
1318416.6849274735,-101976.97,-99677.29,-20369.629,-17712.037,-18866.62,-33106.04,-16939.9,10747.437
1318416.688927468,-101988.77,-99681.36,-20373.414,-17713.176,-18876.709,-33106.61,-16939.453,10747.803
1318416.692927462,-101993.05,-99679.69,-20372.03,-17709.596,-18868.938,-33106.69,-16943.115,10742.798
1318416.6969274564,-101974.45,-99674.56,-20370.77,-17708.172,-18862.996,-33108.848,-16946.045,10742.229
1318416.7009274508,-101965.58,-99671.06,-20373.332,-17709.758,-18864.014,-33107.26,-16942.912,10750.529
1318416.7049274452,-101976.32,-99677.164,-20377.238,-17714.111,-18870.729,-33106.16,-16939.088,10753.134
1318416.7089274395,-101991.055,-99688.56,-20381.227,-17717.53,-18878.297,-33107.87,-16940.877,10746.826
1318416.712927434,-101990.195,-99685.55,-20380.127,-17714.6,-18877.645,-33109.01,-16945.8,10746.46
1318416.7169274283,-101979.336,-99676.48,-20374.553,-17710.531,-18869.344,-33109.58,-16947.592,10749.634
1318416.7209274226,-101971.11,-99674.234,-20371.176,-17710.084,-18867.27,-33109.824,-16945.354,10752.971
1318416.724927417,-101978.03,-99681.64,-20373.78,-17711.59,-18871.908,-33111.29,-16946.697,10751.994
1318416.7289274114,-101991.74,-99691.05,-20379.924,-17715.291,-18879.07,-33114.258,-16949.098,10750.204
1318416.7329274057,-101991.62,-99689.09,-20378.703,-17712.037,-18874.023,-33114.87,-16949.707,10751.181
1318416.7369274,-101980.02,-99677.375,-20372.111,-17707.113,-18862.59,-33112.996,-16946.98,10756.633
1318416.7409273945,-101977.625,-99673.95,-20372.193,-17706.746,-18862.184,-33112.266,-16946.818,10757.08
1318416.7449273888,-101987.96,-99678.71,-20378.094,-17710.652,-18870.85,-33112.062,-16947.225,10751.303
1318416.7489273832,-101992.68,-99680.625,-20381.43,-17714.723,-18873.332,-33113.566,-16950.277,10746.542
1318416.7529273776,-101986.695,-99676.805,-20377.361,-17712.402,-18864.625,-33112.836,-16949.91,10750.163
1318416.756927372,-101976.766,-99678.06,-20374.512,-17706.38,-18858.887,-33112.266,-16948.812,10753.012
1318416.7609273663,-101971.93,-99673.83,-20373.455,-17705.975,-18860.23,-33112.67,-16947.754,10753.866
1318416.7649273607,-101983.195,-99679.04,-20375.53,-17711.426,-18871.502,-33114.055,-16947.266,10752.89
1318416.768927355,-101993.05,-99682.62,-20377.97,-17714.07,-18876.832,-33114.664,-16949.26,10749.268
1318416.7729273494,-101987.76,-99676.4,-20375.977,-17711.834,-18874.146,-33113.73,-16948.365,10747.6
1318416.7769273438,-101976.04,-99669.03,-20371.746,-17707.764,-18868.084,-33110.23,-16942.791,10755.249
1318416.7809273382,-101972.414,-99670.984,-20369.832,-17707.357,-18862.264,-33109.418,-16937.908,10759.196
1318416.7849273325,-101978.84,-99674.4,-20373.902,-17708.822,-18864.178,-33110.883,-16937.012,10757.406
1318416.788927327,-101987.19,-99679.89,-20377.889,-17710.816,-18868.855,-33113.688,-16940.145,10754.599
1318416.7929273213,-101982.625,-99674.445,-20373.576,-17707.846,-18865.193,-33113.85,-16941.895,10753.784
1318416.7969273156,-101972.01,-99665.29,-20369.914,-17704.021,-18859.742,-33111.656,-16939.78,10759.848
1318416.80092731,-101965.3,-99665.695,-20372.396,-17705.893,-18860.84,-33111.41,-16936.646,10765.585
1318416.8049273044,-101973.76,-99670.984,-20377.441,-17711.264,-18863.201,-33112.508,-16936.605,10765.503
1318416.8089272988,-101985.6,-99672.94,-20379.11,-17711.955,-18864.91,-33114.46,-16939.168,10763.266
1318416.8129272931,-101982.875,-99667.81,-20378.377,-17708.496,-18862.346,-33115.926,-16942.994,10758.993
1318416.8169272875,-101973.72,-99664.88,-20374.105,-17703.533,-18851.482,-33115.766,-16945.557,10756.999
1318416.8209272819,-101966.88,-99661.055,-20371.094,-17701.863,-18853.15,-33115.316,-16945.639,10756.836
1318416.8249272762,-101980.76,-99669.516,-20374.594,-17705.648,-18861.043,-33115.723,-16941.53,10756.348
